"disc_number";"duration_ms";"name";"track_number";"album";"artist";"author";"lyrics_url";"lyrics"
"1";"347960";"Cancion para los Días de la Vida";"5";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-cancion-para-los-dias-de-la-vida-lyrics";"  Este dia empieza a crecer Voy a ver si puedo correr Con la mañana silbándome en la espalda O mirarme en las burbujas  Tengo que aprender a volar Entre tanta gente de pie Cuidan de mis alas unos gnomos de lata Que de noche nunca rien  Si la lluvia llega hasta aquí Voy a limitarme a vivir Mojaré mis alas como el árbol o el ángel O quizás muera de pena  Tengo mucho tiempo por hoy Los relojes haran que cante  Y la espuma gira en torno a mi piel Me han puesto manos para hablarle A las cosas de mi  Y al fin mi duende nació Tiene orejas blancas Como un soplo de pan y arroz  Y un hongo como nariz Cuatro pelos locos Y un violín que nunca calla Solo se desprende y es igual a las guirnaldas  Este dia es algo de sal Me dejó vibrando al nacer Pesa y es liviano como un hilo sin nombre Suena un poco a mi guitarra  Tengo que aprender a ser luz Entre tanta gente detrás Me pondré las ramas de este sol que me espera Para usarme como al aire  Y es que al fin mi duende se abrió Tiene un corazón de mantel y batón Y un guiño al ver que todo es verdad  Ya los gnomos cuiden A un violín que siempre canta Nunca se adormece y es igual a las guirnaldas  Y es que nunca calla, solo se desprende Y es igual a las guirnaldas  "
"1";"281920";"Toda la Vida Tiene Música Hoy";"6";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-toda-la-vida-tiene-musica-hoy-lyrics";"  Toda la vida tiene música hoy Todas las cosas tienen música Del sol de los hombres  Todas las cosas tienen música hoy Todos los hombres tienen música Del sol de la calle  Y a ti amor Te veo tan distante Que no se si correr No se si eres blanca O si lloras por algo Entre tanto silencio Mientras todo estalla  El lirio pierde su color temprano Las aves blancas su placer elevan ya En el aire  Toda las cosas tiene música hoy Y cada tonta cosa es música Del sol de la tarde  Y a tí amor, te veo tan distante Tan perdida en la luz, cruzada por mundos Empapada en anís, pendiendo del tiempo Besando tus marcas  Toda la vida tiene música hoy Y tu respuesta tiene música Del sol aunque calles  "
"1";"311786";"¿Donde Esta El Topacio?";"7";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-donde-esta-el-topacio-lyrics";"  Y con la tarde gris Alejarás este dulzor que hay en ti Ahora  Y si no te vuelvo a ver Sabrás que mi mirada te seguirá Por siempre  Si lo que veo en ti No esta dañado por el mal ganarás Un topacio  Y si no corres ya Tarde o temprano tu sonrisa caerá Del cielo descalza  ¿Donde esta esa luz del verano? ¿Donde esta? ¿Dónde esta el topacio? ¿Donde esta? ¿Donde esta el verano? ¿Donde esta? ¿Donde esta el topacio?  "
"1";"281840";"La Eternidad Imaginaria";"8";"A 18' Del Sol";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-eternidad-imaginaria-lyrics";"  Asi fue que el dios de la guerra Desmoronandose aplastó la luz de las almas  Entonces los ángeles huyeron Adoptando la forma de inútiles hojas del tiempo  Pero alguno de ellos siempre Recuerda las formas del paraíso terreno  Y algunos escalan por luchar Y una luz en la sangre de otro dios  Este fue tu destino futuro Viajero incansable del tornado  Y la luz de tu estrella inerte Resplandeciendo incandeserá sobre las tumbas  Y vivos y muertos serán llevados Hasta las praderas mismas de las eternidad imaginaria  Y la espada del señor nos conducirá Hacia el sol, hacia el centro de su luz  "
"1";"195493";"Castillo de Piedra";"1";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-castillo-de-piedra-lyrics";"  A ver con cuál nos quedamos Tenemos que decidir Aunque esté desesperado Hay tiempo para elegir Oh no! Oh yeah! Oh no! Oh yeah! Mucho tiempo ha pasado Desde que estamos aquí Muchas aman a mi lado Esto no es para mi! Oh no! Oh yeah! Oh no! Oh yeah! Un castillo de piedra Miro las aves pasar No creas que soy muy listo Pero yo aqui he de quedar Oh no! Oh yeah! Oh no! Oh yeah! Castillo de piedra Nena!!! Uhhh!! Yeahh!  "
"1";"215920";"Ni Cuenta Te Das";"2";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-ni-cuenta-te-das-lyrics";"  Si el sol besa tus ojos Ni cuenta te das Los barcos en el agua Ni cuenta se dan Hoy tu lloras un poco Para comenzar Si no lloras un día No lloras más A veces algo me hace olvidar Algunas cosas que no quiero amar Mientras la música viene hasta mi Vamos a mi! A mi! Si las flores se acercan Ni cuenta te das Los barcos en el agua Ni cuenta se dan Hoy tu lloras un poco Para comenzar Si no lloras un día No lloras más A veces algo me hace olvidar Algunas cosas que no quiero amar Cuando la música llega hasta mi Vamos a mi!  "
"1";"130093";"Tema de Pedro";"3";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"";"-"
"1";"205333";"Dame, Dame Pan";"4";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-dame-dame-pan-lyrics";"  Cuantas mentes ocupadas Para este hermoso lugar Los que luchan por su bosque Nunca pueden descansar Yo no tengo sueño nena Para comunicar No te quedes en tu silla Si ya me puedes amar Está quieto Se excita el amor Está quieto Se excita el amor Dame, dame pan! Dame, dame pan! Dame, dame Mira los jardines nena Esta es la oportunidad De ver las rosas cantando En la mañana del mar Si tu máscara es celeste Yo te la puedo quitar Si tu máscara resiste Vayamos a jugar Está quieto Se excita el amor Está quieto Se excita el amor Dame, dame pan! Dame, dame pan! Dame, dame  "
"1";"200360";"Estrella";"5";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"";"-"
"1";"141213";"La Búsqueda de la Estrella";"6";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-la-busqueda-de-la-estrella-lyrics";"  Las escaleras bajo sin mirar Mi mente entonces quiere quedarse las desgracias  Uh, yeah! Uh, yeah!  Qué hicisiste entonces cuando todo estaba Esta ciudad sólo muestra el sol en las ventanas  Uh, yeah! Uh, yeah!  La memoria me resulta complicada No me acuerdo ni de las cosas que lei Por favor tu mano al lado  Toda la música que cuelga, suena por ti  Después de todo tu eres la única muralla Si no te saltas nunca darás un solo paso  Uh, yeah! Uh...!  Después de todo tu eres la única muralla Si no te saltas nunca darás un solo paso  Uh, yeah!  La memoria me resulta complicada No me acuerdo ni de las cosas que lei, yeah Por favor tu mano al lado Toda la música que cuelga, suena por ti  Te parece  "
"1";"252920";"Vamos al Bosque";"7";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-vamos-al-bosque-lyrics";"  Sigo mirando hacia ti Las escaleras son un tanto largas Mientras tanto tengo frío Quiero encontrarte mañana en mi camilla Dame tu amor Vamos al bosque, nena Vamos al bosque, nena Vamos al bosque, nena Vamos al bosque, nena Vamos al bosque Vamos al bosque Yeah, Yeah, Yeah! Sigo mirando hacia ti Te encuentro en la mitad del sueño Mientras uno las mitades Voy encontrando la mitad del cuento Dame tu amor Vamos al bosque, nena Vamos al bosque, nena Vamos al bosque, nena Vamos al bosque, nena Vamos al bosque Vamos al bosque Yeah, Yeah, Yeah! Sigo mirando hacia ti Las escaleras son un tanto largas Mientras tanto tengo frío Quiero encontrarte mañana en mi camilla Dame tu amor, Uh!  "
"1";"346133";"Era de Tontos";"8";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-era-de-tontos-lyrics";"  No puedo evitar que mi memoria Esté recompilando los viejos tiempos El pensamiento y todas esas cosas No tengo que olvidar que están en mi cuerpo Donde yo quiero estar Es lo que no interesa No elijo el lugar Lo tomo por sorpresa Despues de mucho andar Estoy muy solo La preocupación en mi cabeza Tuve que dar mil vueltas y chocar en todos lados Para poder gozar el polvo de estrella Donde yo quiero estar Es lo que no interesa No elijo el lugar Lo tomo por sorpresa El tiempo ya pasó en mis dedos La electricidad pierde potencia Menos mal que ahora el camino está sencillo Que el viejo polvo no solo está conmigo  "
"1";"131000";"Alteración de Tiempo";"9";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"";"-"
"1";"214253";"Descalza Camina";"10";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"https://genius.com/Luis-alberto-spinetta-descalza-camina-lyrics";"  Mágico pez Busca su voz Mientras cierro los ojos Marinero te vas Sube tu de tu cuerpo Subo yo desde acá Descalza camina Descalza Oh, camina No canta más Hasta su voz Quienes de tierras hablan Descalzos están Nadie, nadie cierra los puentes Marinero te vas Descalza camina Descalza camina Descalza camina Descalza camina Descalza camina  "
"1";"36986";"Lulú Toma el Taxi";"11";"Spinettalandia y Sus Amigos";"Luis Alberto Spinetta";"";"";"Lulululululu, lulu toma el taxi!!!
HUUH!! Yeah!!!
Lulu Toma el taxi!!! "
"1";"206800";"Apenas Floto";"1";"Spinetta Los Amigo";"Luis Alberto Spinetta";"";"";"Un, dos, tres, cuatro, un...

La inmensidad azul sin tu querer,
no sabe a nada,
y la distancia no podrá más que un tiempo,
tiempo tan precioso,
como la mirada tuya sobre un marfil.

Y si despierto solo en Altamar
y apenas floto,
y me juraras que me harías feliz,
y así me salvo, igual,
¿Cómo lograría subsistir?

Mientras el mundo gira porque sí
y uno lo mira,
ya no pretendo que me digas adiós,
ya que es muy tarde,
y es así cómo la vida viene y va. "
"1";"265706";"Iris";"2";"Spinetta Los Amigo";"Luis Alberto Spinetta";"";"";"Cuántas veces fantaseé
con tenerte en mi vida,
cuántas noches yo soñé
que estábamos felices, por fin.

Tal vez, en la distancia atroz
ya no pueda regresar,
te pido, Iris,
ten piedad de mí.

Iris... Iris...
Iris, mi amor.
Iris... Iris...
Oh, Iris, mi amor.

Tantos días sin noción,
esperando por un gesto,
un llamado, una ilusión,
era falsa oscuridad total.

Cenizas de lo que no vi,
de lo que el mar me sepultó.
Te pido, Iris,
ten piedad de mí.

Cuántas veces yo soñé
con tenerte aquí, en mi vida,
cuántas veces fantaseé
que estábamos felices, así.

Tal vez, en la distancia atroz
ya no pueda regresar,
te pido, Iris,
ten piedad de mí.

Iris... Iris...
Iris, mi amor.
Iris... Iris...
Iris, mi amor.

Iris... Oh, Iris...
Iris, mi amor.
Oh, Iris... Oh, Iris...
Oh, Iris, mi amor.

Iris... Oh, Iris...
Iris, mi amor.
Iris... Oh, Iris...
oH, Iris, mi amor. "
"1";"243626";"El Cabecitero";"3";"Spinetta Los Amigo";"Luis Alberto Spinetta";"";"";"-"
"1";"220133";"Bagualerita";"4";"Spinetta Los Amigo";"Luis Alberto Spinetta";"";"";"Su razón, la luz del valle,
bagualerita, ¿dónde vas?
Su razón, la luz del valle...

Va por todas las murallas
quebrándolas roca a roca,
Va por todas las murallas
quebrándolas roca a roca,
quebrándolas roca a roca.

Una vez que no hubo luna
hizo pasar el lucerito.
Una vez que no hubo luna...

Árbol cruz sin brazos de hombre,
bagualerita, ahora es tu hogar.
Árbol cruz sin brazos de hombre,
bagualerita, ahora es tu hogar,
bagualerita, ahora es tu hogar,
bagualerita, ahora es tu hogar.

Y un torrente de agua
brotó en el desierto atado a tus manos,
embebiendo tu cuerpo halló tu mirada,
mirada de pájaro.

Una vez que no hubo luna
hizo pasar el lucerito.
Una vez que no hubo luna...

Su razón, la luz del valle,
bagualerita, ¿dónde vas?
Va por todas las murallas
quebrándolas roca a roca,
quebrándolas roca a roca.
Quebrándolas roca por roca. "
"1";"279706";"El Gaitero";"5";"Spinetta Los Amigo";"Luis Alberto Spinetta";"";"";"-"
"1";"364933";"Canción del Lugar";"6";"Spinetta Los Amigo";"Luis Alberto Spinetta";"";"";"Oriéntate por fin, hoy,
hoy es el último día,
más tarde se abrirá el sol
que apenas alumbró
y nadie comprendió qué hacía,
que simplemente se fue
y sale por otro lugar.

Asciende al resplandor, sí,
que ya no te asuste el dolor,
y ayúdame a saber de mí,
no aprendo cómo soy,
soy hueco como un pie descalzo.
Por donde mires verás
las azucenas del aire.

Los puños apretados,
la mueca siempre rígida,
tal vez no aceptes que otro amor vendrá.

El tiempo juzga él mismo,
el tiempo juzga él mismo,
tal vez no aceptes que otro amor vendrá.

Oye, pídele al viento
que cante la canción del lugar.
Oye, pídele al viento
que cante la canción del lugar
con la esperanza de tu amor así,
con la esperanza de tu amor así.

Descálzate en la luz, ya,
ya es el único día.
Y ayúdame a volar de aquí,
que un ala se partió
y debe repararse el daño,
y habrá promesas de fe,
y has de olvidar el quebranto.

Las ropas alumbradas,
las nubes desprolijas,
quizá no aceptes que otro amor vendrá.

El tiempo juzga él mismo,
el tiempo juzga él mismo, nena,
tal vez no aceptes que otro amor vendrá.

Oye, pídele al viento
que cante la canción del lugar.
Oye, pídele al viento
que cante la canción del lugar.
Oye...
Oye, pídele al viento
que cante la canción del lugar
con la esperanza de tu amor así,
con la esperanza de tu amor así.

Ayúdame otra vez. "
"1";"480666";"Iris (Versión Acústica)";"7";"Spinetta Los Amigo";"Luis Alberto Spinetta";"";"";"Cuántas veces fantaseé
con tenerte en mi vida,
cuántas noches yo soñé
que estábamos felices, por fin.

Tal vez, en la distancia atroz
ya no pueda regresar,
te pido, Iris,
ten piedad de mí.

Iris... Iris...
Iris, mi amor.
Iris... Iris...
Oh, Iris, mi amor.

Tantos días sin noción,
esperando por un gesto,
un llamado, una ilusión,
era falsa oscuridad total.

Cenizas de lo que no vi,
de lo que el mar me sepultó.
Te pido, Iris,
ten piedad de mí.

Cuántas veces yo soñé
con tenerte aquí, en mi vida,
cuántas veces fantaseé
que estábamos felices, así.

Tal vez, en la distancia atroz
ya no pueda regresar,
te pido, Iris,
ten piedad de mí.

Iris... Iris...
Iris, mi amor.
Iris... Iris...
Iris, mi amor.

Iris... Oh, Iris...
Iris, mi amor.
Oh, Iris... Oh, Iris...
Oh, Iris, mi amor.

Iris... Oh, Iris...
Iris, mi amor.
Iris... Oh, Iris...
Oh, Iris, mi amor. "
"1";"395000";"Las cosas para hacer";"1";"El valle interior";"Almendra";"Emilio del Guercio";"https://genius.com/Almendra-las-cosas-para-hacer-lyrics";"  Miras los edificios que dan al puerto Dejando amanecer todo Miras por la ventana de tu ciudad La vida como cierra el paso Y aunque saliendo a la vereda Nada te espere ya Seguís saliendo por tu libertad Miras pasar ancianas que van temprano Pensando en esa feria nueva Todas con sus luceros sentimentales Viviendo de cualquier novela Y les preocupa la limosna Y la felicidad No somos nada, no señora, ya Cerca de la avenida que va al trabajo El cielo te parece nuevo Todo lo que tu alma quiere de día Termina por saber de noche Y alguien te mira con dulzura Y sigilosa se te va Y un día como de tantos Se ven solos en un bar Cada pequeña cosa que se ilumina Es el poder del propio fuego Hoy ves tu adolescencia llena de miedos Latiendo en un café distante Y ella te mira con dulzura Y cadenciosa se te va Y un día, como de tantos Quedan solos en un bar Y aunque saliendo a la vereda Nada te espera ya Seguís saliendo por tu libertad  "
"1";"204000";"Amidama";"2";"El valle interior";"Almendra";"Luis Alberto Spinetta";"https://genius.com/Almendra-a-mi-dama-lyrics";"  Yo no sé porque extraña razón Tus ojos iluminan las ruinas de mi alma Y no se porque todo tu cuerpo es Como un río Donde bañar mis días más sedientos Y no se donde guardas Tu niebla de sorpresas Pero estoy acercándome a este mundo Y al volver de la luna De mi cuerpo inmediato Estoy tentado con mirarte más Para mí que algo hermoso Sucede entre vos misma Es por saber demasiado las verdades Para mí que ni volar Es más que amarte Tu piel es Y cura las desgracias Y no pensar, y sólo vivir Son secretos y certezas Amo la sal que duerme en tu montaña Y ni las manchas del sol Arden tan fluorescente Como tu espera por la vida Yo sólo se que el placer Y el dolor de tenerte Van perdiendo a mi memoria En un dulce vado Y solearme en tu boca Es parar la conciencia Y estoy contento Con amarte así  "
